subscription_id,user_id,plan,billing_cycle,mrr,start_date,status,churned_date,churn_reason,plan_upgraded_to,upgrade_date
SUB_0001293,USR_0006607,enterprise,monthly,96.0,2024-06-15,active,NULL,NULL,NULL,NULL
SUB_0001294,USR_0006612,starter,monthly,12.0,2024-02-01,active,NULL,NULL,NULL,NULL
SUB_0001295,USR_0006618,growth,annual,30.6,2024-05-07,active,NULL,NULL,NULL,NULL
SUB_0001296,USR_0006625,enterprise,annual,81.6,2024-02-29,active,NULL,NULL,NULL,NULL
SUB_0001297,USR_0006629,starter,monthly,12.0,2024-05-19,active,NULL,NULL,NULL,NULL
SUB_0001298,USR_0006632,growth,monthly,36.0,2024-02-29,churned,2024-05-30,switched_competitor,NULL,NULL
SUB_0001299,USR_0006636,starter,annual,10.2,2024-04-21,active,NULL,NULL,NULL,NULL
SUB_0001300,USR_0006639,growth,monthly,36.0,2024-07-20,active,NULL,NULL,NULL,NULL
SUB_0001301,USR_0006645,growth,monthly,36.0,2024-05-02,active,NULL,NULL,NULL,NULL
SUB_0001302,USR_0006648,enterprise,monthly,96.0,2024-02-13,active,NULL,NULL,NULL,NULL
SUB_0001303,USR_0006651,starter,monthly,12.0,2024-02-08,active,NULL,NULL,NULL,NULL
SUB_0001304,USR_0006652,growth,monthly,36.0,2024-07-12,active,NULL,NULL,NULL,NULL
SUB_0001305,USR_0006655,enterprise,annual,81.6,2024-05-05,active,NULL,NULL,NULL,NULL
SUB_0001306,USR_0006660,enterprise,monthly,96.0,2024-02-21,active,NULL,NULL,NULL,NULL
SUB_0001307,USR_0006669,growth,monthly,36.0,2024-06-08,active,NULL,NULL,NULL,NULL
SUB_0001308,USR_0006672,growth,annual,30.6,2024-06-19,active,NULL,NULL,NULL,NULL
SUB_0001309,USR_0006673,enterprise,monthly,96.0,2024-03-23,active,NULL,NULL,NULL,NULL
SUB_0001310,USR_0006678,growth,monthly,36.0,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0001311,USR_0006681,growth,monthly,36.0,2024-07-17,active,NULL,NULL,NULL,NULL
SUB_0001312,USR_0006685,growth,monthly,36.0,2024-02-11,active,NULL,NULL,NULL,NULL
SUB_0001313,USR_0006700,growth,annual,30.6,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0001314,USR_0006712,growth,monthly,36.0,2024-02-24,active,NULL,NULL,NULL,NULL
SUB_0001315,USR_0006714,starter,monthly,12.0,2024-04-18,active,NULL,NULL,NULL,NULL
SUB_0001316,USR_0006720,growth,monthly,36.0,2024-01-26,active,NULL,NULL,NULL,NULL
SUB_0001317,USR_0006723,starter,monthly,12.0,2024-07-06,churned,2024-09-30,price,NULL,NULL
SUB_0001318,USR_0006725,starter,monthly,12.0,2024-07-12,active,NULL,NULL,growth,2024-09-16
SUB_0001319,USR_0006727,starter,annual,10.2,2024-03-15,active,NULL,NULL,NULL,NULL
SUB_0001320,USR_0006729,growth,annual,30.6,2024-07-17,churned,2024-10-30,missing_features,NULL,NULL
SUB_0001321,USR_0006731,starter,annual,10.2,2024-05-25,active,NULL,NULL,NULL,NULL
SUB_0001322,USR_0006732,starter,monthly,12.0,2024-07-05,active,NULL,NULL,NULL,NULL
SUB_0001323,USR_0006733,starter,monthly,12.0,2024-07-10,active,NULL,NULL,growth,2024-09-21
SUB_0001324,USR_0006742,starter,annual,10.2,2024-05-24,active,NULL,NULL,NULL,NULL
SUB_0001325,USR_0006752,enterprise,monthly,96.0,2024-04-15,active,NULL,NULL,NULL,NULL
SUB_0001326,USR_0006766,starter,monthly,12.0,2024-03-07,active,NULL,NULL,NULL,NULL
SUB_0001327,USR_0006768,starter,monthly,12.0,2024-04-29,active,NULL,NULL,NULL,NULL
SUB_0001328,USR_0006772,enterprise,monthly,96.0,2024-05-01,active,NULL,NULL,NULL,NULL
SUB_0001329,USR_0006775,enterprise,monthly,96.0,2024-06-11,churned,2024-10-24,no_longer_needed,NULL,NULL
SUB_0001330,USR_0006778,starter,annual,10.2,2024-03-20,active,NULL,NULL,NULL,NULL
SUB_0001331,USR_0006779,starter,monthly,12.0,2024-01-19,active,NULL,NULL,NULL,NULL
SUB_0001332,USR_0006781,enterprise,annual,81.6,2024-07-22,active,NULL,NULL,NULL,NULL
SUB_0001333,USR_0006798,growth,annual,30.6,2024-03-11,active,NULL,NULL,enterprise,2024-04-12
SUB_0001334,USR_0006803,growth,monthly,36.0,2024-03-17,active,NULL,NULL,NULL,NULL
SUB_0001335,USR_0006823,starter,annual,10.2,2024-05-11,active,NULL,NULL,NULL,NULL
SUB_0001336,USR_0006824,enterprise,annual,81.6,2024-05-25,active,NULL,NULL,NULL,NULL
SUB_0001337,USR_0006835,starter,monthly,12.0,2024-04-02,active,NULL,NULL,NULL,NULL
SUB_0001338,USR_0006842,enterprise,monthly,96.0,2024-04-26,active,NULL,NULL,NULL,NULL
SUB_0001339,USR_0006845,starter,annual,10.2,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0001340,USR_0006852,starter,annual,10.2,2024-05-24,active,NULL,NULL,NULL,NULL
SUB_0001341,USR_0006857,enterprise,monthly,96.0,2024-03-25,active,NULL,NULL,NULL,NULL
SUB_0001342,USR_0006862,starter,monthly,12.0,2024-05-01,active,NULL,NULL,NULL,NULL
SUB_0001343,USR_0006863,growth,annual,30.6,2024-07-19,active,NULL,NULL,NULL,NULL
SUB_0001344,USR_0006864,starter,annual,10.2,2024-07-25,active,NULL,NULL,NULL,NULL
SUB_0001345,USR_0006868,growth,annual,30.6,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0001346,USR_0006876,growth,monthly,36.0,2024-04-26,active,NULL,NULL,NULL,NULL
SUB_0001347,USR_0006878,growth,monthly,36.0,2024-06-15,active,NULL,NULL,NULL,NULL
SUB_0001348,USR_0006883,starter,monthly,12.0,2024-01-29,active,NULL,NULL,NULL,NULL
SUB_0001349,USR_0006885,growth,annual,30.6,2024-04-08,active,NULL,NULL,NULL,NULL
SUB_0001350,USR_0006892,starter,annual,10.2,2024-06-25,active,NULL,NULL,NULL,NULL
SUB_0001351,USR_0006894,growth,monthly,36.0,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0001352,USR_0006897,growth,annual,30.6,2024-05-14,active,NULL,NULL,NULL,NULL
SUB_0001353,USR_0006900,growth,monthly,36.0,2024-04-11,active,NULL,NULL,NULL,NULL
SUB_0001354,USR_0006903,growth,monthly,36.0,2024-06-02,active,NULL,NULL,NULL,NULL
SUB_0001355,USR_0006909,starter,monthly,12.0,2024-07-27,active,NULL,NULL,NULL,NULL
SUB_0001356,USR_0006911,enterprise,annual,81.6,2024-03-19,churned,2024-05-19,price,NULL,NULL
SUB_0001357,USR_0006912,enterprise,annual,81.6,2024-06-24,active,NULL,NULL,NULL,NULL
SUB_0001358,USR_0006928,enterprise,monthly,96.0,2024-05-03,active,NULL,NULL,NULL,NULL
SUB_0001359,USR_0006929,starter,monthly,12.0,2024-05-23,active,NULL,NULL,NULL,NULL
SUB_0001360,USR_0006936,growth,annual,30.6,2024-05-26,active,NULL,NULL,NULL,NULL
SUB_0001361,USR_0006939,growth,monthly,36.0,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0001362,USR_0006944,enterprise,monthly,96.0,2024-02-26,active,NULL,NULL,NULL,NULL
SUB_0001363,USR_0006948,growth,monthly,36.0,2024-01-26,active,NULL,NULL,NULL,NULL
SUB_0001364,USR_0006954,starter,monthly,12.0,2024-02-03,active,NULL,NULL,NULL,NULL
SUB_0001365,USR_0006967,starter,annual,10.2,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0001366,USR_0006970,growth,annual,30.6,2024-06-30,active,NULL,NULL,NULL,NULL
SUB_0001367,USR_0006975,growth,annual,30.6,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0001368,USR_0006977,growth,annual,30.6,2024-06-19,active,NULL,NULL,NULL,NULL
SUB_0001369,USR_0006981,enterprise,monthly,96.0,2024-04-30,churned,2024-09-12,price,NULL,NULL
SUB_0001370,USR_0006988,growth,annual,30.6,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0001371,USR_0006992,starter,annual,10.2,2024-05-24,active,NULL,NULL,NULL,NULL
SUB_0001372,USR_0006998,enterprise,annual,81.6,2024-02-19,active,NULL,NULL,NULL,NULL
SUB_0001373,USR_0007010,growth,monthly,36.0,2024-03-30,active,NULL,NULL,NULL,NULL
SUB_0001374,USR_0007011,growth,monthly,36.0,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0001375,USR_0007023,starter,monthly,12.0,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0001376,USR_0007024,starter,annual,10.2,2024-03-22,active,NULL,NULL,NULL,NULL
SUB_0001377,USR_0007025,starter,annual,10.2,2024-06-25,active,NULL,NULL,NULL,NULL
SUB_0001378,USR_0007027,growth,monthly,36.0,2024-04-05,active,NULL,NULL,NULL,NULL
SUB_0001379,USR_0007028,starter,annual,10.2,2024-07-11,active,NULL,NULL,NULL,NULL
SUB_0001380,USR_0007030,growth,monthly,36.0,2024-04-16,active,NULL,NULL,NULL,NULL
SUB_0001381,USR_0007033,enterprise,monthly,96.0,2024-07-30,active,NULL,NULL,NULL,NULL
SUB_0001382,USR_0007034,starter,monthly,12.0,2024-04-20,active,NULL,NULL,NULL,NULL
SUB_0001383,USR_0007039,starter,annual,10.2,2024-05-19,active,NULL,NULL,NULL,NULL
SUB_0001384,USR_0007043,growth,monthly,36.0,2024-04-06,active,NULL,NULL,NULL,NULL
SUB_0001385,USR_0007053,starter,monthly,12.0,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0001386,USR_0007058,growth,annual,30.6,2024-07-18,active,NULL,NULL,NULL,NULL
SUB_0001387,USR_0007063,growth,monthly,36.0,2024-06-09,active,NULL,NULL,NULL,NULL
SUB_0001388,USR_0007070,starter,monthly,12.0,2024-01-30,active,NULL,NULL,NULL,NULL
SUB_0001389,USR_0007079,growth,monthly,36.0,2024-02-16,active,NULL,NULL,NULL,NULL
SUB_0001390,USR_0007083,growth,annual,30.6,2024-05-09,active,NULL,NULL,NULL,NULL
SUB_0001391,USR_0007084,growth,monthly,36.0,2024-04-24,active,NULL,NULL,NULL,NULL
SUB_0001392,USR_0007091,starter,annual,10.2,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0001393,USR_0007092,starter,monthly,12.0,2024-07-19,active,NULL,NULL,NULL,NULL
SUB_0001394,USR_0007098,starter,annual,10.2,2024-03-22,active,NULL,NULL,NULL,NULL
SUB_0001395,USR_0007102,enterprise,annual,81.6,2024-05-04,active,NULL,NULL,NULL,NULL
SUB_0001396,USR_0007103,growth,monthly,36.0,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0001397,USR_0007104,starter,monthly,12.0,2024-05-25,active,NULL,NULL,NULL,NULL
SUB_0001398,USR_0007105,starter,annual,10.2,2024-06-20,active,NULL,NULL,NULL,NULL
SUB_0001399,USR_0007113,growth,monthly,36.0,2024-06-29,active,NULL,NULL,NULL,NULL
SUB_0001400,USR_0007118,growth,monthly,36.0,2024-05-13,active,NULL,NULL,NULL,NULL
SUB_0001401,USR_0007121,enterprise,annual,81.6,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0001402,USR_0007122,starter,monthly,12.0,2024-07-13,active,NULL,NULL,NULL,NULL
SUB_0001403,USR_0007150,growth,monthly,36.0,2024-05-25,active,NULL,NULL,NULL,NULL
SUB_0001404,USR_0007153,starter,annual,10.2,2024-01-28,active,NULL,NULL,growth,2024-04-27
SUB_0001405,USR_0007155,starter,annual,10.2,2024-06-19,active,NULL,NULL,NULL,NULL
SUB_0001406,USR_0007156,growth,annual,30.6,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0001407,USR_0007157,starter,annual,10.2,2024-04-09,active,NULL,NULL,NULL,NULL
SUB_0001408,USR_0007182,growth,annual,30.6,2024-05-28,active,NULL,NULL,NULL,NULL
SUB_0001409,USR_0007185,starter,monthly,12.0,2024-02-26,active,NULL,NULL,NULL,NULL
SUB_0001410,USR_0007192,starter,monthly,12.0,2024-03-06,active,NULL,NULL,NULL,NULL
SUB_0001411,USR_0007195,starter,monthly,12.0,2024-02-03,active,NULL,NULL,growth,2024-04-17
SUB_0001412,USR_0007204,growth,monthly,36.0,2024-06-14,active,NULL,NULL,enterprise,2024-08-26
SUB_0001413,USR_0007208,growth,monthly,36.0,2024-05-21,active,NULL,NULL,NULL,NULL
SUB_0001414,USR_0007214,starter,monthly,12.0,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0001415,USR_0007215,enterprise,monthly,96.0,2024-02-11,active,NULL,NULL,NULL,NULL
SUB_0001416,USR_0007228,starter,monthly,12.0,2024-06-25,active,NULL,NULL,NULL,NULL
SUB_0001417,USR_0007234,growth,annual,30.6,2024-04-14,active,NULL,NULL,NULL,NULL
SUB_0001418,USR_0007244,starter,monthly,12.0,2024-01-29,active,NULL,NULL,NULL,NULL
SUB_0001419,USR_0007248,growth,monthly,36.0,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0001420,USR_0007251,growth,annual,30.6,2024-06-11,active,NULL,NULL,enterprise,2024-09-11
SUB_0001421,USR_0007255,starter,monthly,12.0,2024-04-08,active,NULL,NULL,NULL,NULL
SUB_0001422,USR_0007272,enterprise,annual,81.6,2024-07-01,active,NULL,NULL,NULL,NULL
SUB_0001423,USR_0007273,starter,annual,10.2,2024-06-13,active,NULL,NULL,NULL,NULL
SUB_0001424,USR_0007277,starter,annual,10.2,2024-06-29,active,NULL,NULL,growth,2024-10-26
SUB_0001425,USR_0007280,enterprise,monthly,96.0,2024-07-18,active,NULL,NULL,NULL,NULL
SUB_0001426,USR_0007288,enterprise,monthly,96.0,2024-04-13,active,NULL,NULL,NULL,NULL
SUB_0001427,USR_0007290,growth,monthly,36.0,2024-04-08,active,NULL,NULL,NULL,NULL
SUB_0001428,USR_0007293,enterprise,annual,81.6,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0001429,USR_0007296,starter,monthly,12.0,2024-04-06,active,NULL,NULL,NULL,NULL
SUB_0001430,USR_0007297,growth,monthly,36.0,2024-01-28,active,NULL,NULL,NULL,NULL
SUB_0001431,USR_0007305,growth,annual,30.6,2024-05-30,active,NULL,NULL,NULL,NULL
SUB_0001432,USR_0007310,enterprise,monthly,96.0,2024-05-08,active,NULL,NULL,NULL,NULL
SUB_0001433,USR_0007313,starter,annual,10.2,2024-05-24,active,NULL,NULL,NULL,NULL
SUB_0001434,USR_0007315,growth,monthly,36.0,2024-06-15,active,NULL,NULL,enterprise,2024-08-30
SUB_0001435,USR_0007318,enterprise,annual,81.6,2024-03-01,active,NULL,NULL,NULL,NULL
SUB_0001436,USR_0007328,starter,monthly,12.0,2024-07-01,active,NULL,NULL,NULL,NULL
SUB_0001437,USR_0007335,starter,monthly,12.0,2024-05-18,active,NULL,NULL,NULL,NULL
SUB_0001438,USR_0007336,starter,annual,10.2,2024-06-01,active,NULL,NULL,NULL,NULL
SUB_0001439,USR_0007340,starter,monthly,12.0,2024-04-01,active,NULL,NULL,NULL,NULL
SUB_0001440,USR_0007345,starter,monthly,12.0,2024-01-24,active,NULL,NULL,NULL,NULL
SUB_0001441,USR_0007349,growth,annual,30.6,2024-07-16,active,NULL,NULL,NULL,NULL
SUB_0001442,USR_0007353,enterprise,monthly,96.0,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0001443,USR_0007354,starter,monthly,12.0,2024-06-30,active,NULL,NULL,NULL,NULL
SUB_0001444,USR_0007355,growth,monthly,36.0,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0001445,USR_0007369,starter,annual,10.2,2024-04-12,active,NULL,NULL,NULL,NULL
SUB_0001446,USR_0007378,starter,annual,10.2,2024-06-28,active,NULL,NULL,NULL,NULL
SUB_0001447,USR_0007380,growth,annual,30.6,2024-02-23,active,NULL,NULL,NULL,NULL
SUB_0001448,USR_0007383,starter,monthly,12.0,2024-02-15,active,NULL,NULL,growth,2024-04-12
SUB_0001449,USR_0007391,enterprise,monthly,96.0,2024-04-14,active,NULL,NULL,NULL,NULL
SUB_0001450,USR_0007403,starter,annual,10.2,2024-03-23,active,NULL,NULL,NULL,NULL
SUB_0001451,USR_0007404,growth,monthly,36.0,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0001452,USR_0007407,starter,monthly,12.0,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0001453,USR_0007408,growth,monthly,36.0,2024-06-06,active,NULL,NULL,NULL,NULL
SUB_0001454,USR_0007419,enterprise,monthly,96.0,2024-05-21,active,NULL,NULL,NULL,NULL
SUB_0001455,USR_0007420,growth,annual,30.6,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0001456,USR_0007421,starter,monthly,12.0,2024-07-21,active,NULL,NULL,NULL,NULL
SUB_0001457,USR_0007422,starter,monthly,12.0,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0001458,USR_0007424,growth,monthly,36.0,2024-02-02,active,NULL,NULL,enterprise,2024-04-30
SUB_0001459,USR_0007430,growth,monthly,36.0,2024-04-08,active,NULL,NULL,enterprise,2024-07-02
SUB_0001460,USR_0007436,enterprise,monthly,96.0,2024-05-22,active,NULL,NULL,NULL,NULL
SUB_0001461,USR_0007443,starter,monthly,12.0,2024-07-04,active,NULL,NULL,NULL,NULL
SUB_0001462,USR_0007454,growth,monthly,36.0,2024-06-15,active,NULL,NULL,NULL,NULL
SUB_0001463,USR_0007457,starter,monthly,12.0,2024-06-09,active,NULL,NULL,NULL,NULL
SUB_0001464,USR_0007460,starter,monthly,12.0,2024-06-06,active,NULL,NULL,growth,2024-09-08
SUB_0001465,USR_0007475,growth,monthly,36.0,2024-03-04,active,NULL,NULL,NULL,NULL
SUB_0001466,USR_0007479,starter,monthly,12.0,2024-07-01,active,NULL,NULL,NULL,NULL
SUB_0001467,USR_0007484,growth,monthly,36.0,2024-06-08,active,NULL,NULL,NULL,NULL
SUB_0001468,USR_0007487,starter,annual,10.2,2024-02-25,active,NULL,NULL,NULL,NULL
SUB_0001469,USR_0007488,enterprise,annual,81.6,2024-02-24,active,NULL,NULL,NULL,NULL
SUB_0001470,USR_0007493,enterprise,monthly,96.0,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0001471,USR_0007495,growth,monthly,36.0,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0001472,USR_0007499,enterprise,annual,81.6,2024-03-27,active,NULL,NULL,NULL,NULL
SUB_0001473,USR_0007502,growth,monthly,36.0,2024-07-17,active,NULL,NULL,NULL,NULL
SUB_0001474,USR_0007505,enterprise,annual,81.6,2024-04-04,active,NULL,NULL,NULL,NULL
SUB_0001475,USR_0007510,enterprise,annual,81.6,2024-02-19,active,NULL,NULL,NULL,NULL
SUB_0001476,USR_0007512,growth,annual,30.6,2024-07-17,active,NULL,NULL,NULL,NULL
SUB_0001477,USR_0007538,growth,annual,30.6,2024-04-12,active,NULL,NULL,NULL,NULL
SUB_0001478,USR_0007542,growth,monthly,36.0,2024-07-17,active,NULL,NULL,enterprise,2024-10-07
SUB_0001479,USR_0007544,growth,monthly,36.0,2024-07-19,active,NULL,NULL,NULL,NULL
SUB_0001480,USR_0007545,growth,monthly,36.0,2024-06-16,active,NULL,NULL,NULL,NULL
SUB_0001481,USR_0007551,enterprise,annual,81.6,2024-02-07,active,NULL,NULL,NULL,NULL
SUB_0001482,USR_0007554,growth,monthly,36.0,2024-06-27,active,NULL,NULL,NULL,NULL
SUB_0001483,USR_0007565,starter,annual,10.2,2024-05-18,active,NULL,NULL,growth,2024-08-31
SUB_0001484,USR_0007568,growth,monthly,36.0,2024-01-28,active,NULL,NULL,NULL,NULL
SUB_0001485,USR_0007576,growth,annual,30.6,2024-06-15,active,NULL,NULL,NULL,NULL
SUB_0001486,USR_0007581,growth,monthly,36.0,2024-07-15,active,NULL,NULL,NULL,NULL
SUB_0001487,USR_0007586,starter,annual,10.2,2024-01-29,active,NULL,NULL,NULL,NULL
SUB_0001488,USR_0007597,enterprise,monthly,96.0,2024-03-15,active,NULL,NULL,NULL,NULL
SUB_0001489,USR_0007599,starter,monthly,12.0,2024-03-17,active,NULL,NULL,growth,2024-06-28
SUB_0001490,USR_0007602,starter,monthly,12.0,2024-04-14,active,NULL,NULL,NULL,NULL
SUB_0001491,USR_0007611,starter,monthly,12.0,2024-05-09,active,NULL,NULL,NULL,NULL
SUB_0001492,USR_0007613,growth,annual,30.6,2024-05-23,active,NULL,NULL,NULL,NULL
SUB_0001493,USR_0007617,enterprise,annual,81.6,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0001494,USR_0007627,starter,monthly,12.0,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0001495,USR_0007633,starter,monthly,12.0,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0001496,USR_0007635,starter,monthly,12.0,2024-05-09,active,NULL,NULL,NULL,NULL
SUB_0001497,USR_0007646,growth,annual,30.6,2024-03-23,active,NULL,NULL,NULL,NULL
SUB_0001498,USR_0007647,starter,monthly,12.0,2024-06-29,active,NULL,NULL,NULL,NULL
SUB_0001499,USR_0007654,starter,monthly,12.0,2024-06-11,churned,2024-09-23,switched_competitor,NULL,NULL
SUB_0001500,USR_0007657,growth,monthly,36.0,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0001501,USR_0007665,starter,monthly,12.0,2024-05-31,active,NULL,NULL,NULL,NULL
SUB_0001502,USR_0007666,starter,annual,10.2,2024-02-04,active,NULL,NULL,growth,2024-04-02
SUB_0001503,USR_0007667,starter,monthly,12.0,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0001504,USR_0007669,starter,monthly,12.0,2024-05-08,active,NULL,NULL,NULL,NULL
SUB_0001505,USR_0007670,growth,monthly,36.0,2024-05-30,active,NULL,NULL,NULL,NULL
SUB_0001506,USR_0007673,growth,monthly,36.0,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0001507,USR_0007697,starter,monthly,12.0,2024-03-26,active,NULL,NULL,NULL,NULL
SUB_0001508,USR_0007711,enterprise,monthly,96.0,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0001509,USR_0007713,growth,monthly,36.0,2024-04-01,active,NULL,NULL,NULL,NULL
SUB_0001510,USR_0007715,growth,monthly,36.0,2024-06-28,active,NULL,NULL,NULL,NULL
SUB_0001511,USR_0007728,growth,annual,30.6,2024-07-21,churned,2024-10-27,price,NULL,NULL
SUB_0001512,USR_0007730,starter,monthly,12.0,2024-05-03,active,NULL,NULL,NULL,NULL
SUB_0001513,USR_0007740,growth,annual,30.6,2024-06-06,active,NULL,NULL,NULL,NULL
SUB_0001514,USR_0007747,growth,monthly,36.0,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0001515,USR_0007755,growth,monthly,36.0,2024-06-17,active,NULL,NULL,NULL,NULL
SUB_0001516,USR_0007761,starter,annual,10.2,2024-04-19,active,NULL,NULL,NULL,NULL
SUB_0001517,USR_0007764,starter,annual,10.2,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0001518,USR_0007769,starter,annual,10.2,2024-05-08,active,NULL,NULL,NULL,NULL
SUB_0001519,USR_0007778,starter,annual,10.2,2024-06-25,active,NULL,NULL,NULL,NULL
SUB_0001520,USR_0007783,growth,monthly,36.0,2024-07-05,active,NULL,NULL,NULL,NULL
SUB_0001521,USR_0007788,starter,monthly,12.0,2024-01-31,active,NULL,NULL,NULL,NULL
SUB_0001522,USR_0007789,growth,monthly,36.0,2024-04-08,active,NULL,NULL,NULL,NULL
SUB_0001523,USR_0007805,growth,monthly,36.0,2024-04-29,active,NULL,NULL,NULL,NULL
SUB_0001524,USR_0007810,growth,monthly,36.0,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0001525,USR_0007811,starter,monthly,12.0,2024-02-05,active,NULL,NULL,NULL,NULL
SUB_0001526,USR_0007825,enterprise,monthly,96.0,2024-07-16,active,NULL,NULL,NULL,NULL
SUB_0001527,USR_0007831,growth,monthly,36.0,2024-05-11,active,NULL,NULL,NULL,NULL
SUB_0001528,USR_0007832,enterprise,monthly,96.0,2024-06-27,active,NULL,NULL,NULL,NULL
SUB_0001529,USR_0007833,starter,annual,10.2,2024-03-24,active,NULL,NULL,NULL,NULL
SUB_0001530,USR_0007836,growth,monthly,36.0,2024-06-28,active,NULL,NULL,NULL,NULL
SUB_0001531,USR_0007838,starter,annual,10.2,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0001532,USR_0007839,enterprise,annual,81.6,2024-06-27,active,NULL,NULL,NULL,NULL
SUB_0001533,USR_0007844,starter,monthly,12.0,2024-04-28,active,NULL,NULL,NULL,NULL
SUB_0001534,USR_0007846,starter,annual,10.2,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0001535,USR_0007847,growth,monthly,36.0,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0001536,USR_0007849,enterprise,monthly,96.0,2024-04-27,active,NULL,NULL,NULL,NULL
SUB_0001537,USR_0007852,starter,monthly,12.0,2024-06-07,active,NULL,NULL,NULL,NULL
SUB_0001538,USR_0007855,starter,monthly,12.0,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0001539,USR_0007856,starter,monthly,12.0,2024-06-03,active,NULL,NULL,growth,2024-07-15
SUB_0001540,USR_0007857,starter,monthly,12.0,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0001541,USR_0007859,enterprise,monthly,96.0,2024-04-07,active,NULL,NULL,NULL,NULL
SUB_0001542,USR_0007863,growth,monthly,36.0,2024-03-01,churned,2024-07-19,no_longer_needed,NULL,NULL
SUB_0001543,USR_0007864,growth,monthly,36.0,2024-06-09,active,NULL,NULL,NULL,NULL
SUB_0001544,USR_0007866,growth,annual,30.6,2024-04-03,active,NULL,NULL,NULL,NULL
SUB_0001545,USR_0007868,growth,monthly,36.0,2024-04-02,active,NULL,NULL,NULL,NULL
SUB_0001546,USR_0007870,growth,monthly,36.0,2024-05-13,active,NULL,NULL,NULL,NULL
SUB_0001547,USR_0007877,starter,monthly,12.0,2024-05-25,active,NULL,NULL,NULL,NULL
SUB_0001548,USR_0007879,growth,annual,30.6,2024-06-17,active,NULL,NULL,NULL,NULL
SUB_0001549,USR_0007880,growth,monthly,36.0,2024-01-22,active,NULL,NULL,NULL,NULL
SUB_0001550,USR_0007885,enterprise,monthly,96.0,2024-02-01,active,NULL,NULL,NULL,NULL
SUB_0001551,USR_0007887,growth,annual,30.6,2024-04-12,active,NULL,NULL,NULL,NULL
SUB_0001552,USR_0007891,enterprise,monthly,96.0,2024-07-04,active,NULL,NULL,NULL,NULL
SUB_0001553,USR_0007902,starter,monthly,12.0,2024-03-21,active,NULL,NULL,NULL,NULL
SUB_0001554,USR_0007905,starter,annual,10.2,2024-02-05,active,NULL,NULL,NULL,NULL
SUB_0001555,USR_0007911,starter,annual,10.2,2024-02-27,active,NULL,NULL,NULL,NULL
SUB_0001556,USR_0007918,enterprise,annual,81.6,2024-04-06,active,NULL,NULL,NULL,NULL
SUB_0001557,USR_0007919,starter,annual,10.2,2024-02-25,active,NULL,NULL,NULL,NULL
SUB_0001558,USR_0007925,growth,annual,30.6,2024-05-04,active,NULL,NULL,NULL,NULL
